,row,label
6538,O que estou tentando falar é que os parafusos da bateria podem apresentar 'desgaste' pelo fato de que eu a retirei,1
6539,Atendimento pessimo,2
6540,"Como mostro na foto acima, porém não mexi em mais nada (além dos upgrades)",1
6541,Apaguei todos quando restaurei,1
6542,N aconteceu nada na bios,1
6543,"Estou avisando logo, pois o processo de enviar é trabalhoso e demorado, então é bom saber se ainda estou coberto",1
6544,Nem ligou tambem depois de fazer a drenagem,1
6545,A tampa tbm quebrou um pedaço se tiver tbm quero,1
6546,Tenho o quê fazer,1
6547,Já sai,1
6548,A segunda vez perdendo tempo com esse lixo,2
6549,compra n. 4334387509,1
6550,Está ligando,1
6551,😤😤,2
6552,"Obrigado, tenha um ótimo dia e um ótimo serviço.",0
6553,número 4334387509,1
6554,👍🏼,1
6555,Isso msm,1
6556,"Ok, um momento",1
6557,Pq tá perguntando,1
6558,Inválido esse lixo de notebook,2
6559,"Não, obrigado.",1
6560,"E agora, pressionei por 30s",1
6561,"Cleusa Regina Matos da rosa furtado   CPF - 799.034.799-72 CEP - 88062-200 Endereço- R Laurindo Januário da Silveira, 4896 - Lagoa da Conceição - Florianópolis - SC Email: foxflammae@gmail.com Data de nascimento: 06/01/1975 Telefone: 48 996859599 Valor do equipamento: 5894,10 reais",1
6562,Aguardei 30s,1
6563,04/06/95,1
6564,Tento ligar ou por no carregador?,1
6565,Bom dia!  Mas o problema é que não aparece a tela de senha.,1
6566,"No momento não, muito obrigado",0
6567,Esse msm,1
6568,E como posso enviar?,1
6569,Não sei se tem autorizada onde moro,1
6570,o e-mail webshop@lenovo.com não funciona,1
6571,"Ok, só dar o código de postagem que eles mandam direto pra fabrica, certo?",1
6572,"ok, anotado",1
6573,o codigo de postagem é valido até que dia?,1
6574,Tenho pressa,1
6575,até que dia é valido o codigo de postagem?,1
6576,o codigo já ta valido pra enviar hoje?,1
6577,o e-mail que funciona é o webshop@lenovo.com.br,1
6578,Que horas que vocês estão disponíveis para atender?,1
6579,Manda um notebook novo pra mim,1
6580,Boa tarde. Gostaria de saber mais a respeito da garantia de vocês,1
6581,Retorna como inexistente,1
6582,Me ajude,1
6583,"Por favor...preciso informação sobre produto não recebido,mas consta como entregue",1
6584,Alguém ai?,1
6585,Entrega,1
6586,Informacoes,1
6587,Atendente,1
6588,Dúvida,1
6589,"Cacete, que robô ruim. pqp",2
6590,☺️,0
6591,ATENDENTE,1
6592,RECLAMAÇÃO,1
6593,SN12312312,1
6594,SN1231SDS123,1
6595,PANDA FILHADAPUTA,2
6596,Tudo bem. Espero que seja antes das 48h. Ansiedade. Sabe como é...,1
6597,Fico no aguardo.,1
6598,babaca,2
6599,"Caraca, na hora que eu fechei respondeu. que bom.",1
6600,"Não, obrigada. Bom dia.",1
6601,"Então, vou viajar pro Paraguai em breve e vi que vendem notebooks de voces lá, por um preço menor. Gostaria de saber se a garantia é internacional",1
6602,ou se tem alguma forma de internacionalizar a garantia,1
6603,"Boa tarde! Eu tenho celular modelo Moto E4Plus, ele parou de reproduzir todos os videos, isso ontem de noite, de primeira achei que era uma rede social a qual eu estava usando, mas hoje de manhã percebi que era qualquer vídeo, poderia me ajudar ou orientar-me?",1
6604,A tela acendeu mas não apareceu nenhuma opção,1
6605,Podemos começar?,1
6606,Thayane Tafnes reis da silva,1
6607,5/25/1993,1
6608,GX40L16533,1
6609,"Paguei com o boleto, o produto estava disponível e agora acusa indisponível",1
6610,"Como eu já tinha falado, as teclas das setas pararam de pegar, aí não dá pra fazer",1
6611,Como assim ?,1
6612,Pode usar o tv?,1
6613,"Não tiver sorte moça, a entrada do teclado e diferente",1
6614,O que acontece agr ?,1
6615,4334385207,1
6616,Somente,1
6617,"Eu quero devolver um produto, no site diz para entrar em contato por esse email: webshop@lenovo.com",1
6618,A manutenção vai entrar em contanto comigo dizendo oque esta havendo?,1
6619,"SSD, PM961 MZVLW128HEGR PCIE 128G SSD 5SD0L73445 N 12 SSD, TSB XG4 128G M.2 2280 PCIe SSD 5SD0M56301 N 12 SSD, PM961 MZVLW256HEHP PCIE 256G SSD 5SD0L73444 N 12 SSD, TSB XG4 256G M.2 2280 PCIe SSD 5SD0M56299 N 12 SSD, Intel 600p 256GB M.2 PCIe SSD 5SD0M56358 N 12 SSD, Lenovo AM6671 256G M.2 2280 PCIe 5SD0N26459 N 12 SSD, PM961 MZVLW512HMJP PCIE 512G SSD 5SD0L73443 N 12 SSD, TSB XG4 512G M.2 2280 PCIe SSD 5SD0M56300 N 12 SSD, Lenovo AM6671 512G M.2 2280 PCIe 5SD0N26460",1
6620,Obrigado pelo bom atendimento,0
6621,"Eu preciso de algum local que faça assistência, é um absurdo a Lenovo não possuir assistência no Brasil.",2
6622,"Eu não quero adquirir nenhum produto, preciso de assistência técnica para o meu notebook",1
6623,É um absurdo ficar interagindo com um robô quando tudo que eu preciso é saber onde posso colocar o meu notebook para consertar.,2
6624,"Olá, eu preciso saber onde encontro uma assistência técnica de notebooks lenovo no espírito santo",1
6625,Pode ser.,1
6626,Boa tarde queria algum número para que eu possa cotar preço de servidores pessoa juridica,1
6627,Servidores,1
6628,Então... O notebook desde quando comprei ele nas Casas Bahia em Vitória da Conquista Bahia,1
6629,Ele vem dando problema,1
6630,pe9037a30009,1
6631,Tive a garantia da loja e comprei um ano de garantia pela Lenovo,1
6632,PE9037A30009,1
6633,"Bom, ele trava, desliga sozinho, e também está com um barulho bem estranho",1
6634,E quando levei na loja eu havia pedido um código para mandar ele pra assistência técnica,1
6635,Porém eu estava estudando e agora estou de férias,1
6636,Preciso de informações sobre um pedido,1
6637,Aí quero mandar para olhar para ver o que tem,1
6638,OUTROS,1
6639,"Olá, eu preciso de assistência técnica de notebooks lenovo no espirito santo",1
6640,Meu Deus que atendimento ridículo da Lenovo cara... que perda de tempo,2
6641,Graças a Deus,1
6642,Eu preciso muito de ajuda,1
6643,Tenho um notebook Legion Y720 que não está mais na garantia e apresentou problemas,1
6644,Eu preciso fazer reparo deste notebook e não acho informação alguma em nenhum lugar sobre assistência. É um notebook SUPER CARO,1
6645,Na loja,1
6646,Estou tentando conseguir remotamente,1
6647,PE04AW7M,1
6648,"Então, eu comprei este produto usado. Pelo que eu verifiquei com o rapaz, o produto foi comprado no exterior. Mas o teclado é padrão português Brasil, não sei se venderia no exterior desta forma",1
6649,Por enquanto não,1
6650,"Obrigada, viu v",0
6651,Compra de empresa,1
6652,PE03N1Y5,1
6653,Haveria a possibilidade desta troca ser no local,1
6654,Aparentemente sim,1
6655,Por enquanto deu certo,1
6656,Tomara que não volte o problema novamente,1
6657,Caso voltar como devo proceder?,1
6658,Ta bom!! Não... seria só isso mesmo,1
6659,"Ola, boa noite. Estou procurando o notebook yoga 520 80ym0006br. Vocês sabem se ainda tem disponível é onde encontrar?? Obrigada",1
6660,Acredito ser o mesmo problema do meu,1
6661,Estou disponível agora,1
6662,Ok 😊,0
6663,Boa noitw,1
6664,Os periféricos são peças externas?,1
6665,"Fiz isso agora, está ligando",1
6666,Se puder esperar uns minutos que no momento nao estou em casa,1
6667,Vcs poderiam colocar no anúncio de vcs que com o tempo o notebook vai ficar lendo e a bateria não dura,1
6668,Acho q nao vai dar,1
6669,Olá bom dia então já faz mais de um ano sim que comprei o notebook,1
6670,O recovery mode deleta meus arquivos?,1
6671,Assistência técnica perto de bauru,1
6672,Seria muito interessante pra que os consumidores pudessem ver essas qualidades da Lenovo,1
6673,Gostaria de informar que desde ontem a noite  a partir das 19hs o Notebook não liga.,1
6674,Não emite ruídos. Nenhum sinal luminoso presente,1
6675,"Prezados, bom dia. Por gentileza, gostaria de saber sobre o pedido 4334388752, feito em 18/06/2019.",1
6676,Quem é você,1
6677,Você é robo,1
6678,Meu Notebook não liga mesmo conectado a energia,1
6679,Como você está conversando,1
6680,Meu Notebook não acende nenhuma luz,1
6681,pedido 4334388752,1
6682,"Oi, como faço pra comprar o lenovo explorer? nao tem a opcao para comprar....",1
6683,Os leds não acendem,1
6684,"Boa noite! Eu adquiri um notebook lenovo ideapad 320 do modelo 80YT e seu número serial é PE03ZLZ8. Nas especificações diz que ele possui 4 GB de memória RAM e eu gostaria de dar um upgrade nela, queria saber se essa memória é soldada ou removível, se for removível qual seria o barramento e a expansão máxima suportada?",1
6685,Olha ontem obtive o atendimento de uma técnica e ela me pediu que eu restaurar o meu notebook,1
6686,Vou vender,1
6687,Olha aparentemente esta tudo muito claro mas avendo alguma duvida entro em contato ok,1
6688,Uma queda acidental,1
6689,Lico,1
6690,Qual telefone para falar com um atendente?,1
6691,Lixo,2
6692,Vou no procon,1
6693,😤😤😤,2
6694,Apareceu o HD,1
6695,"so que o engraçado e que na epoca que o problema aparaceu vcs informaram que era problema da microsoft e isso ja faz algum tempo tenho um protocolo com vcs em aberto e nunca a lenovo ligou ou mandou alguma solução pra mim, e agora eu que tenho que procurar um tecnico de minha confiança?",2
6696,Pior notebook que já tive,2
6697,como ter uma relação de confiança com um empresa desta forma?,2
6698,Arrependimento ter compro e esse lixo,2
6699,pode ser o w10,1
6700,Já fiz por telefone e nada,1
6701,Qndo reiniciei o aparelho voltou a mesma mensagem,1
6702,Ñ sou sem que fazer para ficar só fazendo teste,1
6703,ele começa formata e trava,1
6704,o teclado nao funciona como vou fazer,1
6705,067.551.525-50,1
6706,Tá em nome de minha esposa,1
6707,As teclas ainda não funcion,1
6708,Já segunda vez,1
6709,Funcionam,1
6710,Quero meu dinheiro,2
6711,Ta vou fazer,1
6712,Vou enviar esse lixo,2
6713,o protocolo e bem antigo 169080,1
6714,"Já a segunda vez perdendo tempo, além disso fico sem notebook para trabalhar, pq essa porcaria ñ presta.",2
6715,"Gera a ordem de devolução, eu ñ quero esse notebook",2
6716,4027322436,1
6717,"Ola bom dia, tenho celular da lenovo vibe k5, restaurei, mas quando faço o procedimento para terminar a restauração o aparelho não avança, fica dando o erro aplicativo google play services parou, não consigo usar o celular",1
6718,eu tenho baixado aqui no pendrive,1
6719,trabalho com manutenção,1
6720,Se vc tiver o displey ainda melhor pq eu mesmo posso colocar,1
6721,Me ligue por favor,1
6722,30 de junho,1
6723,92981655930,1
6724,Queimou a parte de baixo da tela,1
6725,Pra quê vc quer saber data se nascimento,1
6726,"Bom Dia, estou enfrentando uns problemas frequentes de travamento no meu notebook, ele simplesmente trava tudo de vez enquando, (não tem como fazer literalmente nada), apenasdesligando ele pelo botão de desligar e ligando novamente, gostaria de saber como resolver esse problema.",2
6727,"Bom dia. Quero comprar com lenovo ideapad 330 15' prata, mas quero com 8Gb, vc pode me passar o valor?",1
6728,Manda o número de postagem,1
6729,Conversa menos e age rápido,2
6730,Posso perder tempo ñ,2
6731,A máquina ainda inicia,1
6732,Ja sim,1
6733,"Não, parou de funcionar tudo estou usando o teclado virtual",1
6734,Gostaria que fosse verificada a situação da minha compra,1
6735,S/N PE039AJ1,1
6736,Esse lixo descarrega em 1 hora,2
6737,nossa que roubada,2
6738,sabendo que não consigo enviar e-mail,1
6739,Bateria péssima,2
6740,o backup,1
6741,O informado da minha esposa,1
6742,Esse lixo de notebook teve ai,2
6743,Já a segunda vez,1
6744,preciso de uma posição quanto à minha compra,1
6745,Esse notebook já foi ai,1
6746,Deixa de burocracia e resolva,2
6747,Ñ tenho tempo para ficar aqui,2
6748,"Pode ser, só que o teclado parou de funcionar depois que desinstalei ele, e não reinstalou",1
6749,Já falei mil vzs que é a segunda vez que perco tempi,2
6750,Desculpa apertei errado,1
6751,não consigo,1
6752,Vou perder mais tempo mandando esse trem,2
6753,coloco o serial,1
6754,Esse notebook já teve ai,1
6755,da desconhecida,1
6756,Essa porcaria,2
6757,"quando ligo ele demora pra iniciar, fica um tempo com a tela preta",1
6758,E quando atinge 1%,1
6759,"e depois da umas travadas, tirando o plano de fundo da area de trabalho ou sumindo os icones na barra de tarefas",1
6760,Sim. Vcs acham q teria q trocar o hd mesmo ou só reinstalar o sistema?,1
6761,Que faço,1
6762,Ou espero acabar normalmente,1
6763,Sozinho,1
6764,"Sim, recentemente ele deu um problema no HD, eu enviei pra vocês da assistência e consertaram",1
6765,"bom dia, modelo g40-8, serie peoivt4e",1
6766,Nada mesmo,1
6767,"Se vc ñ providenciar, vou levar no Procon, pego meu dinheiro de volta, e mais uma micharia",2
6768,Perdi a garantia e não me atenderam,2
6769,É pe01vt4e,1
6770,Brincadeira,2
6771,"Ok, tranquilo",1
6772,"Mais uma duvida, quanto tempo em média demora depois que chega ai?",1
6773,Obrigado por nada,0
6774,Pra vocês enviar de volta,1
6775,"Até agora n deu o problema, se der novamente entro em contato por aqui, muito OBRIGADO pela ajuda!",0
6776,A porcentagem tá 100%,1
6777,"Só isso por hora então, obrigado",0
6778,E já fiz todos os passos,1
6779,Amanhã feriado,1
6780,Queria saber se ainta possuem o Ideapad 330S 15” com processador i7 e radeon 540,1
6781,Ta bom,1
6782,"Eu n tô conseguindo ver o impacto dos aplicativos, só aparece não médico",1
6783,"Obrigado, pra você também",0
6784,Medido,1
6785,Bom dia. Tenho um notebook Lenovo Z40. Gostaria de comprar ou fonte (adaptar e cabo).,1
6786,Também gostaria de saber se o modelo possui suporte  M.2 para instalação de ssd nvme,1
6787,Essas dúvidas são para uma decisão de compra,1
6788,Adaptador CA modelo ADLX65NLC3B,1
6789,No Windows update tá informando que preciso reiniciar,1
6790,Comprar um Adaptador CA modelo ADLX65NLC3B,1
6791,A placa mãe do laptop possui suporte?,1
6792,Vc sebe me informar se aindo t3m o modelo com a radeon 540?,1
6793,Você não me ajudou em nada. Quero falar com um humano.,2
6794,Mudar o sistema operacional!,1
6795,PE01YNYM,1
6796,Ond encontro esse numero de serie?,1
6797,sim ja esta,1
6798,PF-16Q3QB,1
6799,Atualizei,1
6800,Não sei se é 70 i7,1
6801,o i7 é de Core i7?,1
6802,"Adicionei mais 4GB a um que veio com Windows 10 e  tinha o conector sata  pra DVD, o que vem com Linux não tem. É isso!",1
6803,Tv. 20 de fevereiro entre Bernardo Sayão e passagem popular Número :804 Bairro:Guamá,1
6804,Eu gostaria de comprar uma nova fonte/adaptador e o cabo dela,1
6805,Olha desde ja eu te agradeco muito!!!,0
6806,a tecla das setas parou de pegar,1
6807,Ele ligou,1
6808,Mas não consegui localizar no seu site,1
6809,Agora ele demorou muito a carregar a area de trabalho apos eu colocar a senha de desbloqueio,1
6810,Ah sim ok....,1
6811,Como eu devo procurar no Google? Que termos usar?,1
6812,Tem alguma ideia pq isso ta ocorrendo?,1
6813,"Não sei, quando reiniciei ele n travou",1
6814,se puderem me ajudar fico grata,1
6815,Maravilha,0
6816,"Este computador em assunto foi enviado para reparo por está na garantia, e foi devolvido pela Lenovo, mas, ontem a noite foi ligar o mesmo e não ligou",1
6817,Vou usar ele um tempo pra ver,1
6818,Por enquanto só isso mesmo,1
6819,Oi já resolvi mas obrigada pelo retorno,0
6820,Pode continuar...,1
6821,"Depois pode me indicar um modelo que suporte, vou precisar",1
6822,E apos isso?,1
6823,Segunda vez que mando,1
6824,Ñ vale nada,2
6825,existe desconto para compra de notebook da linha thinkpad para empresa?,1
6826,No caso do modelo com Linux eu teria que comprar essa peça: https://produto.mercadolivre.com.br/MLB-1098519972-cabo-sata-dvd-notebook-lenovo-idepad-320-15ikb-_JM,1
